hal_product,market_product,product_canonical,confidence,unit_conversion_factor,reason
Elma(Starkin)Ii.,Feast Elma Dilim Patates 1 Kg,elma_starkin_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Çilek Ii.,Çilek 1 Kg,cilek_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Çilek Ii.,Çilek 400 Gr,cilek_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Çilek Ii.,Çilek Fidesi 1 Adet,cilek_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Çilek Ii.,Feast Çilek 400 Gr,cilek_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Çilek Ii.,Çilek 1 Adet,cilek_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma(Goldenii.),SuperFresh Elma Dilim Patates 1 Kg,elma_goldenii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma(Goldenii.),Torpat Elma Dilim Patates 1 Kg,elma_goldenii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma(Goldenii.),Feast Elma Dilim Patates 1 Kg,elma_goldenii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma(Gransimit)Ii.,SuperFresh Elma Dilim Patates 1 Kg,elma_gransimit_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma(Gransimit)Ii.,Torpat Elma Dilim Patates 1 Kg,elma_gransimit_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma(Gransimit)Ii.,Feast Elma Dilim Patates 1 Kg,elma_gransimit_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Muz(Yerli Ii.),Muz Saksı 1 Adet,muz_yerli_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
İNcir,İncir Beyaz 1 Kg,incir,kg_equivalent,1.0,Ayni urun farkli paket boyutu veya marka
Frenk Üzümü,Verita Redberry Frenk Üzümü 125 Gr,frenk_uzumu,kg_equivalent,1.0,Ayni urun farkli paket boyutu veya marka
Elma Golden,Golden Elma 1 Kg,elma_golden,kg_equivalent,1.0,Ayni urun farkli paket
Elma Golden,Golden Elma Atıştırmalık 1 Kg,elma_golden,kg_equivalent,1.0,Ayni urun farkli paket
Elma Golden,Golden Elma Gurme 1 Kg,elma_golden,kg_equivalent,1.0,Ayni urun farkli paket
Elma Golden,Golden Elma Eko 1 Kg,elma_golden,kg_equivalent,1.0,Ayni urun farkli paket
Nektarin  Beyaz,Beyaz Nektarin Kg,nektarin_beyaz,kg_equivalent,1.0,Ayni urun farkli paket
Dere Otu (Muhteli̇F),Tagem Orom Dere Otu 1 Adet,dere_otu_muhteli_f,kg_equivalent,1.0,Ayni urun farkli paket
Soğan Mor,Mor Soğan 1 Kg,sogan_mor,kg_equivalent,1.0,Ayni urun farkli paket
Kivi  İThal,Kivi İthal 1 Kg,kivi_thal,kg_equivalent,1.0,Ayni urun farkli paket
Portakal  Valencia,Portakal Valencia 1 Kg,portakal_valencia,kg_equivalent,1.0,Ayni urun farkli paket
Taze Baş Sarımsak,Sarımsak Taze Baş 1 Kg,taze_bas_sarimsak,kg_equivalent,1.0,Ayni urun farkli paket
Taze Baş Sarımsak,Taze Sarımsak 250 Gr,taze_bas_sarimsak,kg_equivalent,1.0,Ayni urun farkli paket
Portakal (Sikmalik),Portakal Sıkmalık 1 Kg,portakal_sikmalik,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Üzüm (Çeki̇Rdeksi̇Z),Siyah Jumbo Üzüm Çekirdeksiz 1 Kg,uzum_cekirdeksiz,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Brüksel Lahanasi,Superfresh Brüksel Lahanası 450 Gr,bruksel_lahanasi,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Brüksel Lahanasi,Brüksel Lahanası 400 Gr,bruksel_lahanasi,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Brüksel Lahanasi,Brüksel Lahanası 1 Kg,bruksel_lahanasi,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Taze Fasulye,Superfresh Taze Fasulye 450 Gr,taze_fasulye,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Taze Fasulye,Çokça Dondurulmuş Taze Fasulye 450 Gr,taze_fasulye,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Taze Fasulye,Feast Taze Fasulye 450 Gr,taze_fasulye,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Taze Fasulye,Feast Taze Fasulye 3-5 Cm 2.5 Kg,taze_fasulye,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Taze Fasulye,Gurme Taze Fasulye 1 Kg,taze_fasulye,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Visne,Lavi Vişne 400 Gr,visne,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Visne,Superfresh Dondurulmuş Vişne 350 Gr,visne,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Visne,Feast Vişne 400 Gr,visne,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Yaban Mersini,Yerli Yaban Mersini  125 Gr,yaban_mersini,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Yaban Mersini,Iff's Dondurulmuş Yaban Mersini 350 Gr,yaban_mersini,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Yaban Mersini,İthal Yaban Mersini Blueberry 125 Gr,yaban_mersini,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Yaban Mersini,Lavi Yaban Mersini 400 Gr,yaban_mersini,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Yaban Mersini,Yaban Mersini Paket 1 Adet,yaban_mersini,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Yaban Mersini,Yaban Mersini Blueberry 125 Gr,yaban_mersini,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Yaban Mersini,Yaban Mersini Saksı 1 Adet,yaban_mersini,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Yaban Mersini,Dnk Lapestos Yaban Mersini 300 Gr,yaban_mersini,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Yaban Mersini,Yaban Mersini Paket 125 Gr,yaban_mersini,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Yaban Mersini,Lavi Smoothie Muz Ahududu Yaban Mersini 150 Gr,yaban_mersini,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Sarımsak (Taze),Sarımsak Taze Baş 1 Kg,sarimsak_taze,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Sarimsak  Taze,Sarımsak Taze Baş 1 Kg,sarimsak_taze,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Sarimsak (Taze),Sarımsak Taze Baş 1 Kg,sarimsak_taze,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Hurma Yaş,Cedid Sukkari Hurma 500 Gr,hurma_yas,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya (Muhteli̇F),Feast Bamya 450 Gr,bamya_muhtelif,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya (Muhteli̇F),Superfresh Sivri Bamya 450 Gr,bamya_muhtelif,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya (Muhteli̇F),Superfresh Ege'den Sultani Bamya 450 Gr,bamya_muhtelif,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya (Muhteli̇F),Superfresh Bamya 450 Gr,bamya_muhtelif,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya (Muhteli̇F),Süperfresh Sultani Bamya 450 Gr,bamya_muhtelif,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya (Muhteli̇F),Feast Sivri Bamya 0-6 Cm 2.5 Kg,bamya_muhtelif,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya (Muhteli̇F),Bamya 1 Kg,bamya_muhtelif,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye (Ci̇No),Superfresh Taze Fasulye 450 Gr,fasulye_cino,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye (Ci̇No),Paket Fasulye 500 Gr,fasulye_cino,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye (Ci̇No),Feast Taze Fasulye 450 Gr,fasulye_cino,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye (Ci̇No),Çalı Fasulye 1 Kg,fasulye_cino,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye (Ci̇No),Fasulye Taze 1 Kg,fasulye_cino,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye (Ci̇No),Feast Taze Fasulye 3-5 Cm 2.5 Kg,fasulye_cino,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye (Ci̇No),Gurme Taze Fasulye 1 Kg,fasulye_cino,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye (Ci̇No),Fasulye 1 Kg,fasulye_cino,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye (Ci̇No),Ayşe Kadın Fasulye 1 Kg,fasulye_cino,kg_equivalent,1.0,Aynı ürün farklı paket
Findik Turpu,Fındık Turp 1 Adet,findik_turpu,kg_equivalent,1.0,Aynı ürün farklı paket
Findik Turpu,Taze İç Fındık 1 Kg,findik_turpu,kg_equivalent,1.0,Aynı ürün farklı paket
Findik Turpu,Fındık Turp 1 Kg,findik_turpu,kg_equivalent,1.0,Aynı ürün farklı paket
Havuç Dökme,Havuç 1 Kg,havuc_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Havuç Dökme,Havuç Paket 350 Gr,havuc_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Havuç Dökme,Erüst Mini Havuç 1 Adet,havuc_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Havuç Dökme,Siyah Havuç 1 Kg,havuc_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Sarimsak,File Sarımsak 200 Gr,sarimsak,exact,1.0,Aynı ürün
Sarimsak,Sarımsak 1 Kg,sarimsak,exact,1.0,Aynı ürün
Sarimsak,Sarımsak File 250 Gr,sarimsak,exact,1.0,Aynı ürün
Sarimsak,Taze Sarımsak 250 Gr,sarimsak,exact,1.0,Aynı ürün
Sarimsak,Taşköprü Sarımsak 1 Kg,sarimsak,exact,1.0,Aynı ürün
Sarimsak,Kuru Sarımsak 1 Paket,sarimsak,exact,1.0,Aynı ürün
Sarimsak,Kuru Sarımsak 1 Kg,sarimsak,exact,1.0,Aynı ürün
Sarimsak,Sarımsak Taze Baş 1 Kg,sarimsak,exact,1.0,Aynı ürün
Sarimsak,Siyah Sarımsak Tek Diş Mürdük 150 Gr,sarimsak,exact,1.0,Aynı ürün
Sarimsak,Siyah Sarımsak 65 Gr,sarimsak,exact,1.0,Aynı ürün
Sarimsak,The Black Garlic Siyah Sarımsak Tek Diş 65 Gr,sarimsak,exact,1.0,Aynı ürün
Salatalik Sera,Salatalık 1 Kg,salatalik_sera,kg_equivalent,1.0,Aynı ürün farklı paket
Salatalik Sera,Çengelköy Salatalık 1 Kg,salatalik_sera,kg_equivalent,1.0,Aynı ürün farklı paket
Salatalik Sera,Çengelköy Salatalık 500 Gr,salatalik_sera,kg_equivalent,1.0,Aynı ürün farklı paket
Salatalik Sera,Çengel Salatalık Gurme 1 Paket,salatalik_sera,kg_equivalent,1.0,Aynı ürün farklı paket
Salatalik Sera,Eko Salatalık 1 Kg,salatalik_sera,kg_equivalent,1.0,Aynı ürün farklı paket
Marul Normal,Göbek Marul 1 Adet,marul_normal,kg_equivalent,1.0,Aynı ürün farklı paket
Marul Normal,Marul 1 Adet,marul_normal,kg_equivalent,1.0,Aynı ürün farklı paket
Marul Normal,Çıtır Marul 1 Adet,marul_normal,kg_equivalent,1.0,Aynı ürün farklı paket
Marul Normal,Eurofresh Yıkanmış Yaprak Marul 250 Gr,marul_normal,kg_equivalent,1.0,Aynı ürün farklı paket
Marul Normal,Eurofresh Yıkanmış Kıvırcık Marul 150 Gr,marul_normal,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya Taze,Feast Bamya 450 Gr,bamya_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya Taze,Taze Soğan 1 Demet,bamya_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya Taze,Superfresh Sivri Bamya 450 Gr,bamya_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya Taze,Taze Sarımsak 250 Gr,bamya_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya Taze,Taze Soyulmuş Enginar 5 Adet,bamya_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya Taze,Superfresh Ege'den Sultani Bamya 450 Gr,bamya_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya Taze,Superfresh Bamya 450 Gr,bamya_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya Taze,Süperfresh Sultani Bamya 450 Gr,bamya_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Bamya Taze,Taze İç Fındık 1 Kg,bamya_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Beyaz),Beyaz Turp 1 Kg,turp_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Beyaz),Beyaz Lahana 1 Kg,turp_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Beyaz),Fındık Turp 1 Adet,turp_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Beyaz),Kırmızı Turp 1 Kg,turp_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Beyaz),Beyaz Hindiba 1 Kg,turp_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Beyaz),Fındık Turp 1 Kg,turp_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Beyaz),Alabaş Turp Adt,turp_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Beyaz),Beyaz Nektarin Kg,turp_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Beyaz),Siyah Turp 1 Kg,turp_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Beyaz),Beyaz Üzüm 1 Kg,turp_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Beyaz),Turp 1 Kg,turp_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Muz İThal Koli̇,İthal Muz 1 Kg,muz_ithal_koli,kg_equivalent,1.0,Aynı ürün farklı paket
Muz İThal Koli̇,İthal Olgun Muz 1 Kg,muz_ithal_koli,kg_equivalent,1.0,Aynı ürün farklı paket
Muz İThal Koli̇,Yerli Muz 1 Kg,muz_ithal_koli,kg_equivalent,1.0,Aynı ürün farklı paket
Muz İThal Koli̇,İthal Yaban Mersini Blueberry 125 Gr,muz_ithal_koli,kg_equivalent,1.0,Aynı ürün farklı paket
Muz İThal Koli̇,Lavi Smoothie Mango Muz Ananas Avokado 150 Gr,muz_ithal_koli,kg_equivalent,1.0,Aynı ürün farklı paket
Muz İThal Koli̇,İthal Beyaz Üzüm 1 Kg,muz_ithal_koli,kg_equivalent,1.0,Aynı ürün farklı paket
Muz İThal Koli̇,İthal Tatlı Patates 1 Kg,muz_ithal_koli,kg_equivalent,1.0,Aynı ürün farklı paket
Muz İThal Koli̇,İthal Çarkıfelek Meyvesi 1 Adet,muz_ithal_koli,kg_equivalent,1.0,Aynı ürün farklı paket
Muz İThal Koli̇,Lavi Smoothie Muz Ahududu Yaban Mersini 150 Gr,muz_ithal_koli,kg_equivalent,1.0,Aynı ürün farklı paket
Muz İThal Koli̇,Muz Saksı 1 Adet,muz_ithal_koli,kg_equivalent,1.0,Aynı ürün farklı paket
Muz İThal Koli̇,Eko Yerli Muz 1 Kg,muz_ithal_koli,kg_equivalent,1.0,Aynı ürün farklı paket
Muz İThal Koli̇,İthal Avokado 1 Kg,muz_ithal_koli,kg_equivalent,1.0,Aynı ürün farklı paket
İNci̇R (Beyaz),Beyaz Lahana 1 Kg,incir_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
İNci̇R (Beyaz),İnci Patates 1 Kg,incir_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
İNci̇R (Beyaz),İnci Parmak Patates 2.5 Kg,incir_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
İNci̇R (Beyaz),İnci İnce Çıtır Patates 1 Kg,incir_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
İNci̇R (Beyaz),İnci Tane Mısır 450 Gr,incir_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
İNci̇R (Beyaz),İnci Bezelye 450 Gr,incir_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
İNci̇R (Beyaz),İnci Soğan Halkası 450 Gr,incir_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
İNci̇R (Beyaz),İnci Elma Dilim Patates 1 Kg,incir_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
İNci̇R (Beyaz),Beyaz Hindiba 1 Kg,incir_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
İNci̇R (Beyaz),Beyaz Nektarin Kg,incir_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
İNci̇R (Beyaz),İnci Ihlamur 50 Gr,incir_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
İNci̇R (Beyaz),Beyaz Turp 1 Kg,incir_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Eri̇K Kirmizi,Kırmızı Biber Paket 300 Gr,erik_kirmizi,kg_equivalent,1.0,Aynı ürün farklı paket
Eri̇K Kirmizi,Kırmızı Lahana 1 Kg,erik_kirmizi,kg_equivalent,1.0,Aynı ürün farklı paket
Eri̇K Kirmizi,Kırmızı Dolma Biber 1 Kg,erik_kirmizi,kg_equivalent,1.0,Aynı ürün farklı paket
Eri̇K Kirmizi,Kırmızı Biber 1 Kg,erik_kirmizi,kg_equivalent,1.0,Aynı ürün farklı paket
Eri̇K Kirmizi,Kırmızı Turp 1 Kg,erik_kirmizi,kg_equivalent,1.0,Aynı ürün farklı paket
Eri̇K Kirmizi,Kırmızı Sivri Biber 1 Kg,erik_kirmizi,kg_equivalent,1.0,Aynı ürün farklı paket
Eri̇K Kirmizi,Kırmızı Soğan 1 Kg,erik_kirmizi,kg_equivalent,1.0,Aynı ürün farklı paket
Kirmizi Eri̇K,Kırmızı Biber Paket 300 Gr,kirmizi_erik,kg_equivalent,1.0,Aynı ürün farklı paket
Kirmizi Eri̇K,Kırmızı Lahana 1 Kg,kirmizi_erik,kg_equivalent,1.0,Aynı ürün farklı paket
Kirmizi Eri̇K,Kırmızı Dolma Biber 1 Kg,kirmizi_erik,kg_equivalent,1.0,Aynı ürün farklı paket
Kirmizi Eri̇K,Kırmızı Biber 1 Kg,kirmizi_erik,kg_equivalent,1.0,Aynı ürün farklı paket
Kirmizi Eri̇K,Kırmızı Turp 1 Kg,kirmizi_erik,kg_equivalent,1.0,Aynı ürün farklı paket
Kirmizi Eri̇K,Kırmızı Sivri Biber 1 Kg,kirmizi_erik,kg_equivalent,1.0,Aynı ürün farklı paket
Kirmizi Eri̇K,Nesfit Kırmızı Meyveli Mısır Gevreği 400 Gr,kirmizi_erik,kg_equivalent,1.0,Aynı ürün farklı paket
Kirmizi Eri̇K,Akdeniz Kırmızı Lolorosso 25 Gr,kirmizi_erik,kg_equivalent,1.0,Aynı ürün farklı paket
Kirmizi Eri̇K,Kırmızı Soğan 1 Kg,kirmizi_erik,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye Ayşe,Ayşe Kadın Fasulye 1 Kg,fasulye_ayse,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye Ayşe,Superfresh Taze Fasulye 450 Gr,fasulye_ayse,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye Ayşe,Paket Fasulye 500 Gr,fasulye_ayse,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye Ayşe,Feast Taze Fasulye 450 Gr,fasulye_ayse,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye Ayşe,Çalı Fasulye 1 Kg,fasulye_ayse,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye Ayşe,Fasulye Taze 1 Kg,fasulye_ayse,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye Ayşe,Feast Taze Fasulye 3-5 Cm 2.5 Kg,fasulye_ayse,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye Ayşe,Gurme Taze Fasulye 1 Kg,fasulye_ayse,kg_equivalent,1.0,Aynı ürün farklı paket
Fasulye Ayşe,Fasulye 1 Kg,fasulye_ayse,kg_equivalent,1.0,Aynı ürün farklı paket
Tatli Patates,İthal Tatlı Patates 1 Kg,tatli_patates,exact,1.0,Aynı ürün
Tatli Patates,Patates 1 Kg,tatli_patates,kg_equivalent,1.0,Aynı ürün farklı paket
Tatli Patates,Agrotalya Koçanda Tatlı Mısır 400 Gr,tatli_patates,kg_equivalent,1.0,Aynı ürün farklı paket
Tatli Patates,Patates Taze 1 Kg,tatli_patates,kg_equivalent,1.0,Aynı ürün farklı paket
Mandalina (Satsuma),Mandalina 1 Kg,mandalina_satsuma,kg_equivalent,1.0,Aynı ürün farklı paket
Mandalina (Satsuma),W. Murcott Mandalina 1 Kg,mandalina_satsuma,kg_equivalent,1.0,Aynı ürün farklı paket
Kayisi  Igdir,Kayısı 1 Kg,kayisi_igdir,kg_equivalent,1.0,Aynı ürün farklı paket
Kayisi  Igdir,Activia Kayısı 4x100 Gr,kayisi_igdir,kg_equivalent,1.0,Aynı ürün farklı paket
Bi̇Ber(Dolmalik),Dolmalık Biber 300 Gr,biber_dolmalik,kg_equivalent,1.0,Aynı ürün farklı paket
Bi̇Ber(Dolmalik),Dolmalık Top Kabak 1 Kg,biber_dolmalik,kg_equivalent,1.0,Aynı ürün farklı paket
Havuç Paket,Havuç 1 Kg,havuc_paket,kg_equivalent,1.0,Aynı ürün farklı paket
Havuç Paket,Havuç Paket 350 Gr,havuc_paket,exact,1.0,Aynı ürün
Havuç Paket,Erüst Mini Havuç 1 Adet,havuc_paket,kg_equivalent,1.0,Aynı ürün farklı paket
Havuç Paket,Siyah Havuç 1 Kg,havuc_paket,kg_equivalent,1.0,Aynı ürün farklı paket
Turp (Çi̇N),Fındık Turp 1 Adet,turp_cin,kg_equivalent,1.0,Aynı ürün farklı paket
Turp (Çi̇N),Kırmızı Turp 1 Kg,turp_cin,kg_equivalent,1.0,Aynı ürün farklı paket
Turp (Çi̇N),Fındık Turp 1 Kg,turp_cin,kg_equivalent,1.0,Aynı ürün farklı paket
Turp (Çi̇N),Alabaş Turp Adt,turp_cin,kg_equivalent,1.0,Aynı ürün farklı paket
Turp (Çi̇N),Siyah Turp 1 Kg,turp_cin,kg_equivalent,1.0,Aynı ürün farklı paket
Turp (Çi̇N),Beyaz Turp 1 Kg,turp_cin,kg_equivalent,1.0,Aynı ürün farklı paket
Turp (Çi̇N),Turp 1 Kg,turp_cin,kg_equivalent,1.0,Aynı ürün farklı paket
Marul (Kivricik),Göbek Marul 1 Adet,marul_kivricik,kg_equivalent,1.0,Aynı ürün farklı paket
Marul (Kivricik),Marul 1 Adet,marul_kivricik,kg_equivalent,1.0,Aynı ürün farklı paket
Marul (Kivricik),Çıtır Marul 1 Adet,marul_kivricik,kg_equivalent,1.0,Aynı ürün farklı paket
Marul (Kivricik),Eurofresh Yıkanmış Yaprak Marul 250 Gr,marul_kivricik,kg_equivalent,1.0,Aynı ürün farklı paket
Marul (Kivricik),Eurofresh Yıkanmış Kıvırcık Marul 150 Gr,marul_kivricik,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Si̇Yah),Fındık Turp 1 Adet,turp_siyah,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Si̇Yah),Kırmızı Turp 1 Kg,turp_siyah,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Si̇Yah),Fındık Turp 1 Kg,turp_siyah,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Si̇Yah),Alabaş Turp Adt,turp_siyah,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Si̇Yah),Siyah Turp 1 Kg,turp_siyah,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Si̇Yah),Beyaz Turp 1 Kg,turp_siyah,kg_equivalent,1.0,Aynı ürün farklı paket
Turp(Si̇Yah),Turp 1 Kg,turp_siyah,kg_equivalent,1.0,Aynı ürün farklı paket
Börülce Taze,Taze Soğan 1 Demet,borulce_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Börülce Taze,Taze Sarımsak 250 Gr,borulce_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Börülce Taze,Taze Soyulmuş Enginar 5 Adet,borulce_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Börülce Taze,Börülce 1 Kg,borulce_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Börülce Taze,Taze İç Fındık 1 Kg,borulce_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Börülce Taze,Taze Enginar 1 Adet,borulce_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Börülce Taze,Taze Piliç But İncik 1 Kg,borulce_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Börülce Taze,Taze Bütün Poşet Piliç 1 Kg,borulce_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Börülce Taze,Taze Soğan 1 Kg,borulce_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Börülce Taze,Taze Fesleğen 1 Adet,borulce_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Börülce Taze,Taze Araka Bezelye 1 Kg,borulce_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Börülce Taze,Taze Zerdeçal 100 Gr,borulce_taze,kg_equivalent,1.0,Aynı ürün farklı paket
Domates (Bursa Dökme),Domates Pembe 1 Kg,domates_bursa_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Domates (Bursa Dökme),Salkım Domates 1 Kg,domates_bursa_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Domates (Bursa Dökme),Şeker Domates 250 Gr,domates_bursa_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Domates (Bursa Dökme),Kokteyl Domates 1 Kg,domates_bursa_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Domates (Bursa Dökme),Atıştırmalık Domates 1 Kg,domates_bursa_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Domates (Bursa Dökme),Kokteyl Domates 500 Gr,domates_bursa_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Domates (Bursa Dökme),Salkım Domates Paket 500 Gr,domates_bursa_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Domates (Bursa Dökme),Pembe Domates 500 Gr,domates_bursa_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Domates (Bursa Dökme),Eko Domates 1 Kg,domates_bursa_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Domates (Bursa Dökme),Tagem Turuncu Domates 1 Kg,domates_bursa_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Domates (Bursa Dökme),Domates 1 Kg,domates_bursa_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Domates (Bursa Dökme),Cherry Domates 250 Gr,domates_bursa_dokme,kg_equivalent,1.0,Aynı ürün farklı paket
Soğan Taze (Beyaz),Taze Soğan 1 Demet,sogan_taze_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Soğan Taze (Beyaz),Taze Soğan 1 Kg,sogan_taze_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Soğan Taze (Beyaz),Soğan 1 Kg,sogan_taze_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
Soğan Taze (Beyaz),Kuru Soğan 1 Kg,sogan_taze_beyaz,kg_equivalent,1.0,Aynı ürün farklı paket
